SessionNo	LogTime	CustID	GroupID	ProfID	Act	BadActor
1122823207	2018-02-02 08:27:59.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:28:00.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:28:00.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:28:48.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:28:48.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:28:53.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:28:53.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:28:54.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:28:54.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:29:14.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:29:14.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:29:19.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:29:19.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:29:21.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:29:21.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:29:52.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:29:52.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:29:58.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:29:58.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:29:59.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:29:59.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:30:15.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:30:15.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:30:20.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:30:20.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:30:21.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:30:21.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:31:32.000	s6221847	main	ehost	407	1
